Year,Period of coverage,Breakdown,Level,Level description,Gender,Age,Indicator value,Lower CI,Upper CI,Numerator,Denominator
2015,1/1/2015 to 31/12/2015,Region,E12000002,North West,Male,All,167,162.4,171.7,"5,010","3,292,200"
2015,1/1/2015 to 31/12/2015,Region,E12000008,South East,Male,All,142.7,138.8,146.6,"5,305","4,079,400"
2015,1/1/2015 to 31/12/2015,Region,E12000009,South West,Male,All,143.8,139.1,148.5,"3,610","2,461,800"
2015,1/1/2015 to 31/12/2015,Region,E12000005,West Midlands,Male,All,157,152,162.2,"3,718","2,644,600"
2015,1/1/2015 to 31/12/2015,Region,E12000003,Yorkshire and The Humber,Male,All,164.6,159.3,170.1,"3,660","2,476,500"
2014,1/1/2014 to 31/12/2014,Region,E12000004,East Midlands,Male,All,147.4,142,152.8,"2,920","2,127,300"
2014,1/1/2014 to 31/12/2014,Region,E12000006,East of England,Male,All,145.8,141.1,150.6,"3,680","2,739,200"
2014,1/1/2014 to 31/12/2014,Region,E12000007,London,Male,All,148.3,143.4,153.4,"3,610","4,043,500"
2014,1/1/2014 to 31/12/2014,Region,E12000001,North East,Male,All,190.2,182.1,198.5,"2,124","1,190,800"
2014,1/1/2014 to 31/12/2014,Region,E12000002,North West,Male,All,170.8,166.1,175.6,"5,048","3,274,200"
2014,1/1/2014 to 31/12/2014,Region,E12000008,South East,Male,All,139.6,135.7,143.5,"5,086","4,046,300"
2014,1/1/2014 to 31/12/2014,Region,E12000009,South West,Male,All,142.7,138,147.5,"3,518","2,441,500"
2014,1/1/2014 to 31/12/2014,Region,E12000005,West Midlands,Male,All,161.4,156.3,166.7,"3,770","2,628,100"
2014,1/1/2014 to 31/12/2014,Region,E12000003,Yorkshire and The Humber,Male,All,168.2,162.7,173.7,"3,673","2,462,800"
2013,1/1/2013 to 31/12/2013,Region,E12000004,East Midlands,Male,All,157.8,152.2,163.5,"3,060","2,111,800"
2013,1/1/2013 to 31/12/2013,Region,E12000006,East of England,Male,All,149.2,144.4,154.1,"3,681","2,712,800"
2013,1/1/2013 to 31/12/2013,Region,E12000007,London,Male,All,148.7,143.7,153.8,"3,542","3,980,600"
2013,1/1/2013 to 31/12/2013,Region,E12000001,North East,Male,All,184.8,176.7,193,"2,024","1,188,700"
2013,1/1/2013 to 31/12/2013,Region,E12000002,North West,Male,All,175.4,170.6,180.3,"5,116","3,264,600"
2013,1/1/2013 to 31/12/2013,Region,E12000008,South East,Male,All,145.7,141.7,149.7,"5,181","4,014,300"
2013,1/1/2013 to 31/12/2013,Region,E12000009,South West,Male,All,146.2,141.4,151.1,"3,515","2,424,300"
2013,1/1/2013 to 31/12/2013,Region,E12000005,West Midlands,Male,All,163.6,158.4,168.9,"3,764","2,613,300"
2013,1/1/2013 to 31/12/2013,Region,E12000003,Yorkshire and The Humber,Male,All,168,162.5,173.6,"3,596","2,456,300"
2012,1/1/2012 to 31/12/2012,Region,E12000004,East Midlands,Male,All,157,151.3,162.7,"2,974","2,100,100"
2012,1/1/2012 to 31/12/2012,Region,E12000006,East of England,Male,All,149.9,145.1,154.9,"3,620","2,695,600"
2012,1/1/2012 to 31/12/2012,Region,E12000007,London,Male,All,157.9,152.7,163.3,"3,658","3,925,500"
2012,1/1/2012 to 31/12/2012,Region,E12000001,North East,Male,All,189.7,181.5,198.1,"2,055","1,186,100"
2012,1/1/2012 to 31/12/2012,Region,E12000002,North West,Male,All,176.3,171.4,181.2,"5,051","3,259,200"
2012,1/1/2012 to 31/12/2012,Region,E12000008,South East,Male,All,149.8,145.8,154,"5,221","3,986,800"
2012,1/1/2012 to 31/12/2012,Region,E12000009,South West,Male,All,149.3,144.3,154.3,"3,510","2,408,900"
2012,1/1/2012 to 31/12/2012,Region,E12000005,West Midlands,Male,All,163.5,158.3,168.9,"3,697","2,600,700"
2012,1/1/2012 to 31/12/2012,Region,E12000003,Yorkshire and The Humber,Male,All,173.5,167.9,179.2,"3,664","2,448,600"
2011,1/1/2011 to 31/12/2011,Region,E12000004,East Midlands,Male,All,163.1,157.3,169,"3,021","2,089,000"
2011,1/1/2011 to 31/12/2011,Region,E12000006,East of England,Male,All,147.7,142.8,152.7,"3,487","2,680,400"
2011,1/1/2011 to 31/12/2011,Region,E12000007,London,Male,All,160.4,155.1,165.8,"3,638","3,878,300"
2011,1/1/2011 to 31/12/2011,Region,E12000001,North East,Male,All,193.3,184.9,201.9,"2,053","1,184,700"
2011,1/1/2011 to 31/12/2011,Region,E12000002,North West,Male,All,181.5,176.6,186.6,"5,103","3,249,400"
2011,1/1/2011 to 31/12/2011,Region,E12000008,South East,Male,All,150.3,146.2,154.5,"5,134","3,958,300"
2011,1/1/2011 to 31/12/2011,Region,E12000009,South West,Male,All,154.8,149.8,160,"3,560","2,393,500"
2011,1/1/2011 to 31/12/2011,Region,E12000005,West Midlands,Male,All,166.8,161.5,172.3,"3,716","2,587,500"
2011,1/1/2011 to 31/12/2011,Region,E12000003,Yorkshire and The Humber,Male,All,180.1,174.3,186,"3,711","2,436,900"
2010,1/1/2010 to 31/12/2010,Region,E12000004,East Midlands,Male,All,169.2,163.3,175.3,"3,101","2,077,100"
2010,1/1/2010 to 31/12/2010,Region,E12000006,East of England,Male,All,154.1,149.1,159.3,"3,603","2,656,300"
2010,1/1/2010 to 31/12/2010,Region,E12000007,London,Male,All,157.4,152.2,162.8,"3,550","3,804,200"
2010,1/1/2010 to 31/12/2010,Region,E12000001,North East,Male,All,189.9,181.7,198.5,"1,995","1,180,700"
2010,1/1/2010 to 31/12/2010,Region,E12000002,North West,Male,All,188,182.9,193.2,"5,225","3,234,300"
2010,1/1/2010 to 31/12/2010,Region,E12000008,South East,Male,All,154.1,149.9,158.4,"5,174","3,925,300"
2010,1/1/2010 to 31/12/2010,Region,E12000009,South West,Male,All,153.1,148,158.3,"3,470","2,376,000"
2010,1/1/2010 to 31/12/2010,Region,E12000005,West Midlands,Male,All,166,160.6,171.5,"3,652","2,568,300"
2010,1/1/2010 to 31/12/2010,Region,E12000003,Yorkshire and The Humber,Male,All,177.1,171.3,183,"3,629","2,421,400"
2009,1/1/2009 to 31/12/2009,Region,E12000004,East Midlands,Male,All,165.6,159.7,171.7,"2,979","2,062,300"
2009,1/1/2009 to 31/12/2009,Region,E12000006,East of England,Male,All,154.5,149.4,159.7,"3,557","2,632,800"
2009,1/1/2009 to 31/12/2009,Region,E12000007,London,Male,All,166.8,161.4,172.4,"3,672","3,744,100"
2009,1/1/2009 to 31/12/2009,Region,E12000001,North East,Male,All,198.1,189.6,206.9,"2,059","1,175,600"
2009,1/1/2009 to 31/12/2009,Region,E12000002,North West,Male,All,187.3,182.2,192.5,"5,132","3,219,400"
2009,1/1/2009 to 31/12/2009,Region,E12000008,South East,Male,All,157,152.8,161.4,"5,195","3,886,100"
2009,1/1/2009 to 31/12/2009,Region,E12000009,South West,Male,All,157.1,151.9,162.4,"3,501","2,361,300"
2009,1/1/2009 to 31/12/2009,Region,E12000005,West Midlands,Male,All,175,169.4,180.6,"3,792","2,551,200"
2009,1/1/2009 to 31/12/2009,Region,E12000003,Yorkshire and The Humber,Male,All,177.2,171.4,183.1,"3,580","2,407,200"
2008,1/1/2008 to 31/12/2008,Region,E12000004,East Midlands,Male,All,174.5,168.4,180.9,"3,066","2,050,200"
2008,1/1/2008 to 31/12/2008,Region,E12000006,East of England,Male,All,156.4,151.2,161.6,"3,525","2,614,500"
2008,1/1/2008 to 31/12/2008,Region,E12000007,London,Male,All,168.1,162.5,173.8,"3,640","3,681,100"
2008,1/1/2008 to 31/12/2008,Region,E12000001,North East,Male,All,214.1,205.1,223.3,"2,187","1,173,200"
2008,1/1/2008 to 31/12/2008,Region,E12000002,North West,Male,All,192,186.8,197.3,"5,160","3,206,100"
2008,1/1/2008 to 31/12/2008,Region,E12000008,South East,Male,All,155.2,150.9,159.6,"5,024","3,858,300"
2008,1/1/2008 to 31/12/2008,Region,E12000009,South West,Male,All,158.4,153.1,163.8,"3,459","2,352,500"
2008,1/1/2008 to 31/12/2008,Region,E12000005,West Midlands,Male,All,176,170.3,181.7,"3,728","2,537,300"
2008,1/1/2008 to 31/12/2008,Region,E12000003,Yorkshire and The Humber,Male,All,181.3,175.4,187.3,"3,590","2,396,700"
2007,1/1/2007 to 31/12/2007,Region,E12000004,East Midlands,Male,All,176.1,169.9,182.6,"3,024","2,034,400"
2007,1/1/2007 to 31/12/2007,Region,E12000006,East of England,Male,All,163.8,158.5,169.3,"3,620","2,590,700"
2007,1/1/2007 to 31/12/2007,Region,E12000007,London,Male,All,167.3,161.7,173,"3,562","3,621,200"
2007,1/1/2007 to 31/12/2007,Region,E12000001,North East,Male,All,209.5,200.6,218.7,"2,121","1,169,900"
2007,1/1/2007 to 31/12/2007,Region,E12000002,North West,Male,All,195.9,190.6,201.4,"5,179","3,191,100"
2007,1/1/2007 to 31/12/2007,Region,E12000008,South East,Male,All,160,155.6,164.6,"5,044","3,823,700"
2007,1/1/2007 to 31/12/2007,Region,E12000009,South West,Male,All,157.2,151.9,162.6,"3,375","2,337,500"
2007,1/1/2007 to 31/12/2007,Region,E12000005,West Midlands,Male,All,181.3,175.5,187.2,"3,794","2,517,300"
2007,1/1/2007 to 31/12/2007,Region,E12000003,Yorkshire and The Humber,Male,All,182.5,176.5,188.7,"3,567","2,379,800"
2006,1/1/2006 to 31/12/2006,Region,E12000004,East Midlands,Male,All,171.9,165.7,178.3,"2,907","2,018,400"
2006,1/1/2006 to 31/12/2006,Region,E12000006,East of England,Male,All,161.8,156.4,167.2,"3,509","2,571,000"
2006,1/1/2006 to 31/12/2006,Region,E12000007,London,Male,All,177.4,171.7,183.3,"3,781","3,573,500"
2006,1/1/2006 to 31/12/2006,Region,E12000001,North East,Male,All,215.3,206.3,224.7,"2,151","1,166,000"
2006,1/1/2006 to 31/12/2006,Region,E12000002,North West,Male,All,197,191.6,202.5,"5,145","3,178,000"
2006,1/1/2006 to 31/12/2006,Region,E12000008,South East,Male,All,165.4,160.9,170,"5,134","3,788,600"
2006,1/1/2006 to 31/12/2006,Region,E12000009,South West,Male,All,165.1,159.6,170.7,"3,471","2,314,100"
2006,1/1/2006 to 31/12/2006,Region,E12000005,West Midlands,Male,All,185.9,180,191.9,"3,829","2,501,800"
2006,1/1/2006 to 31/12/2006,Region,E12000003,Yorkshire and The Humber,Male,All,186.9,180.8,193.2,"3,598","2,365,200"
2005,1/1/2005 to 31/12/2005,Region,E12000004,East Midlands,Male,All,179.2,172.8,185.9,"2,967","2,001,800"
2005,1/1/2005 to 31/12/2005,Region,E12000006,East of England,Male,All,162.7,157.3,168.3,"3,491","2,551,600"
2005,1/1/2005 to 31/12/2005,Region,E12000007,London,Male,All,178.3,172.5,184.2,"3,777","3,537,800"
2005,1/1/2005 to 31/12/2005,Region,E12000001,North East,Male,All,212.3,203.3,221.6,"2,110","1,164,500"
2005,1/1/2005 to 31/12/2005,Region,E12000002,North West,Male,All,206.4,200.9,212.1,"5,343","3,163,500"
2005,1/1/2005 to 31/12/2005,Region,E12000008,South East,Male,All,164.3,159.8,169,"5,031","3,759,000"
2005,1/1/2005 to 31/12/2005,Region,E12000009,South West,Male,All,165.8,160.3,171.5,"3,440","2,300,100"
2005,1/1/2005 to 31/12/2005,Region,E12000005,West Midlands,Male,All,188.2,182.3,194.3,"3,831","2,486,800"
2005,1/1/2005 to 31/12/2005,Region,E12000003,Yorkshire and The Humber,Male,All,186.2,180,192.4,"3,549","2,354,000"
2004,1/1/2004 to 31/12/2004,Region,E12000004,East Midlands,Male,All,178.5,172,185.1,"2,921","1,983,400"
2004,1/1/2004 to 31/12/2004,Region,E12000006,East of England,Male,All,170.2,164.7,175.9,"3,590","2,526,300"
2004,1/1/2004 to 31/12/2004,Region,E12000007,London,Male,All,183.8,178,189.8,"3,870","3,501,600"
2004,1/1/2004 to 31/12/2004,Region,E12000001,North East,Male,All,213.8,204.7,223.2,"2,113","1,161,200"
2004,1/1/2004 to 31/12/2004,Region,E12000002,North West,Male,All,205.5,199.9,211.1,"5,269","3,150,900"
2004,1/1/2004 to 31/12/2004,Region,E12000008,South East,Male,All,172.5,167.8,177.3,"5,198","3,733,100"
2004,1/1/2004 to 31/12/2004,Region,E12000009,South West,Male,All,166.4,160.8,172,"3,423","2,280,400"
2004,1/1/2004 to 31/12/2004,Region,E12000005,West Midlands,Male,All,186.5,180.5,192.6,"3,766","2,469,800"
2004,1/1/2004 to 31/12/2004,Region,E12000003,Yorkshire and The Humber,Male,All,197.3,190.9,203.8,"3,699","2,327,700"
2003,1/1/2003 to 31/12/2003,Region,E12000004,East Midlands,Male,All,187.4,180.8,194.3,"3,037","1,968,300"
2003,1/1/2003 to 31/12/2003,Region,E12000006,East of England,Male,All,175,169.4,180.8,"3,659","2,516,900"
2003,1/1/2003 to 31/12/2003,Region,E12000007,London,Male,All,185.5,179.6,191.5,"3,911","3,485,100"
2003,1/1/2003 to 31/12/2003,Region,E12000001,North East,Male,All,223.1,213.8,232.7,"2,187","1,161,400"
2003,1/1/2003 to 31/12/2003,Region,E12000002,North West,Male,All,210.2,204.6,216,"5,342","3,134,200"
2003,1/1/2003 to 31/12/2003,Region,E12000008,South East,Male,All,174,169.2,178.8,"5,204","3,716,900"
2003,1/1/2003 to 31/12/2003,Region,E12000009,South West,Male,All,171.9,166.3,177.8,"3,482","2,265,600"
2003,1/1/2003 to 31/12/2003,Region,E12000005,West Midlands,Male,All,197.3,191.2,203.6,"3,956","2,459,900"
2003,1/1/2003 to 31/12/2003,Region,E12000003,Yorkshire and The Humber,Male,All,202.4,196,209,"3,757","2,303,700"
2020,1/1/2020 to 31/12/2020,2019 Deprivation decile,1,1 - Most deprived,Person,All,195.5,191.1,200,"7,609","5,285,800"
2020,1/1/2020 to 31/12/2020,2019 Deprivation decile,2,2,Person,All,161.5,157.6,165.5,"6,624","5,343,200"
2020,1/1/2020 to 31/12/2020,2019 Deprivation decile,3,3,Person,All,145.6,142,149.2,"6,349","5,440,600"
2020,1/1/2020 to 31/12/2020,2019 Deprivation decile,4,4,Person,All,132.1,128.9,135.4,"6,297","5,348,000"
2020,1/1/2020 to 31/12/2020,2019 Deprivation decile,5,5,Person,All,121.7,118.7,124.8,"6,149","5,222,500"
2020,1/1/2020 to 31/12/2020,2019 Deprivation decile,6,6,Person,All,117.4,114.5,120.3,"6,225","5,228,500"
2020,1/1/2020 to 31/12/2020,2019 Deprivation decile,7,7,Person,All,112,109.2,114.8,"6,063","5,033,200"
2020,1/1/2020 to 31/12/2020,2019 Deprivation decile,8,8,Person,All,105.5,102.8,108.2,"5,769","5,012,600"
2020,1/1/2020 to 31/12/2020,2019 Deprivation decile,9,9,Person,All,98.7,96.1,101.4,"5,414","4,926,100"
2020,1/1/2020 to 31/12/2020,2019 Deprivation decile,10,10 - Least deprived,Person,All,95.6,93,98.2,"5,234","4,843,900"
2019,1/1/2019 to 31/12/2019,2019 Deprivation decile,1,1 - Most deprived,Person,All,194,189.6,198.5,"7,457","5,267,300"
2019,1/1/2019 to 31/12/2019,2019 Deprivation decile,2,2,Person,All,165.5,161.6,169.6,"6,665","5,322,400"
2019,1/1/2019 to 31/12/2019,2019 Deprivation decile,3,3,Person,All,146.7,143.1,150.4,"6,313","5,419,800"
2019,1/1/2019 to 31/12/2019,2019 Deprivation decile,4,4,Person,All,132.4,129.1,135.7,"6,234","5,324,000"
2019,1/1/2019 to 31/12/2019,2019 Deprivation decile,5,5,Person,All,124.3,121.2,127.4,"6,221","5,203,300"
2019,1/1/2019 to 31/12/2019,2019 Deprivation decile,6,6,Person,All,117.5,114.6,120.4,"6,169","5,208,900"
2019,1/1/2019 to 31/12/2019,2019 Deprivation decile,7,7,Person,All,110.5,107.7,113.4,"5,926","5,018,400"
2019,1/1/2019 to 31/12/2019,2019 Deprivation decile,8,8,Person,All,109.5,106.8,112.4,"5,960","4,995,500"
2019,1/1/2019 to 31/12/2019,2019 Deprivation decile,9,9,Person,All,104.1,101.4,106.8,"5,669","4,917,300"
2019,1/1/2019 to 31/12/2019,2019 Deprivation decile,10,10 - Least deprived,Person,All,94.5,91.9,97.1,"5,160","4,832,500"
2018,1/1/2018 to 31/12/2018,2019 Deprivation decile,1,1 - Most deprived,Person,All,192,187.6,196.5,"7,271","5,235,400"
2018,1/1/2018 to 31/12/2018,2019 Deprivation decile,2,2,Person,All,164.7,160.7,168.8,"6,547","5,303,900"
2018,1/1/2018 to 31/12/2018,2019 Deprivation decile,3,3,Person,All,150.8,147.1,154.6,"6,381","5,398,200"
2018,1/1/2018 to 31/12/2018,2019 Deprivation decile,4,4,Person,All,137.1,133.8,140.6,"6,383","5,302,400"
2018,1/1/2018 to 31/12/2018,2019 Deprivation decile,5,5,Person,All,129.6,126.5,132.8,"6,411","5,186,400"
2018,1/1/2018 to 31/12/2018,2019 Deprivation decile,6,6,Person,All,122.1,119.2,125.2,"6,354","5,187,600"
2018,1/1/2018 to 31/12/2018,2019 Deprivation decile,7,7,Person,All,115.5,112.6,118.4,"6,150","5,005,900"
2018,1/1/2018 to 31/12/2018,2019 Deprivation decile,8,8,Person,All,110.6,107.8,113.5,"5,987","4,985,200"
2018,1/1/2018 to 31/12/2018,2019 Deprivation decile,9,9,Person,All,104.4,101.7,107.2,"5,655","4,912,400"
2018,1/1/2018 to 31/12/2018,2019 Deprivation decile,10,10 - Least deprived,Person,All,96.9,94.2,99.5,"5,238","4,827,900"
2018b,1/1/2018 to 31/12/2018,2015 Deprivation decile,1,1 - Most deprived,Person,All,195,190.5,199.5,"7,271","5,335,500"
2018b,1/1/2018 to 31/12/2018,2015 Deprivation decile,2,2,Person,All,167.6,163.5,171.7,"6,547","5,429,200"
2018b,1/1/2018 to 31/12/2018,2015 Deprivation decile,3,3,Person,All,151.8,148.1,155.6,"6,381","5,424,600"
2018b,1/1/2018 to 31/12/2018,2015 Deprivation decile,4,4,Person,All,138.4,135,141.8,"6,383","5,312,800"
2018b,1/1/2018 to 31/12/2018,2015 Deprivation decile,5,5,Person,All,128.9,125.7,132.1,"6,411","5,140,700"
2018b,1/1/2018 to 31/12/2018,2015 Deprivation decile,6,6,Person,All,121.4,118.4,124.4,"6,354","5,092,500"
2018b,1/1/2018 to 31/12/2018,2015 Deprivation decile,7,7,Person,All,114.1,111.3,117,"6,150","5,004,400"
2018b,1/1/2018 to 31/12/2018,2015 Deprivation decile,8,8,Person,All,110.8,108,113.7,"5,987","4,953,700"
2018b,1/1/2018 to 31/12/2018,2015 Deprivation decile,9,9,Person,All,103.6,100.9,106.3,"5,655","4,903,400"
2018b,1/1/2018 to 31/12/2018,2015 Deprivation decile,10,10 - Least deprived,Person,All,96.8,94.2,99.5,"5,238","4,748,500"
2017,1/1/2017 to 31/12/2017,2015 Deprivation decile,1,1 - Most deprived,Person,All,200,195.4,204.7,"7,309","5,289,300"
2017,1/1/2017 to 31/12/2017,2015 Deprivation decile,2,2,Person,All,169.3,165.2,173.6,"6,497","5,387,500"
2017,1/1/2017 to 31/12/2017,2015 Deprivation decile,3,3,Person,All,154.8,151,158.6,"6,385","5,386,000"
2017,1/1/2017 to 31/12/2017,2015 Deprivation decile,4,4,Person,All,143.5,140,147,"6,499","5,276,100"
2017,1/1/2017 to 31/12/2017,2015 Deprivation decile,5,5,Person,All,130.9,127.7,134.1,"6,404","5,113,400"
2017,1/1/2017 to 31/12/2017,2015 Deprivation decile,6,6,Person,All,125.4,122.4,128.5,"6,477","5,071,600"
2017,1/1/2017 to 31/12/2017,2015 Deprivation decile,7,7,Person,All,116.2,113.3,119.1,"6,172","4,982,900"
2017,1/1/2017 to 31/12/2017,2015 Deprivation decile,8,8,Person,All,113.6,110.7,116.5,"6,053","4,940,200"
2017,1/1/2017 to 31/12/2017,2015 Deprivation decile,9,9,Person,All,106.6,103.8,109.4,"5,742","4,890,800"
2017,1/1/2017 to 31/12/2017,2015 Deprivation decile,10,10 - Least deprived,Person,All,98,95.4,100.7,"5,271","4,746,300"
2016,1/1/2016 to 31/12/2016,2015 Deprivation decile,1,1 - Most deprived,Person,All,207.7,203,212.6,"7,434","5,242,500"
2016,1/1/2016 to 31/12/2016,2015 Deprivation decile,2,2,Person,All,176.4,172.1,180.8,"6,609","5,346,600"
2016,1/1/2016 to 31/12/2016,2015 Deprivation decile,3,3,Person,All,156.1,152.2,160,"6,292","5,346,500"
2016,1/1/2016 to 31/12/2016,2015 Deprivation decile,4,4,Person,All,145.4,141.9,149,"6,430","5,242,500"
2016,1/1/2016 to 31/12/2016,2015 Deprivation decile,5,5,Person,All,134.5,131.3,137.9,"6,439","5,088,700"
2016,1/1/2016 to 31/12/2016,2015 Deprivation decile,6,6,Person,All,128.4,125.3,131.6,"6,483","5,046,500"
2016,1/1/2016 to 31/12/2016,2015 Deprivation decile,7,7,Person,All,121.1,118.1,124.2,"6,281","4,953,700"
2016,1/1/2016 to 31/12/2016,2015 Deprivation decile,8,8,Person,All,114.8,111.9,117.8,"5,986","4,922,100"
2016,1/1/2016 to 31/12/2016,2015 Deprivation decile,9,9,Person,All,113.8,110.9,116.7,"6,017","4,874,800"
2016,1/1/2016 to 31/12/2016,2015 Deprivation decile,10,10 - Least deprived,Person,All,99.8,97.1,102.5,"5,235","4,734,800"
2015,1/1/2015 to 31/12/2015,2015 Deprivation decile,1,1 - Most deprived,Person,All,203.8,199.1,208.7,"7,174","5,169,300"
2015,1/1/2015 to 31/12/2015,2015 Deprivation decile,2,2,Person,All,182,177.6,186.4,"6,653","5,270,700"
2015,1/1/2015 to 31/12/2015,2015 Deprivation decile,3,3,Person,All,161.2,157.2,165.2,"6,335","5,279,100"
2015,1/1/2015 to 31/12/2015,2015 Deprivation decile,4,4,Person,All,146.4,142.8,150,"6,338","5,188,800"
2015,1/1/2015 to 31/12/2015,2015 Deprivation decile,5,5,Person,All,135.9,132.6,139.3,"6,366","5,044,900"
2015,1/1/2015 to 31/12/2015,2015 Deprivation decile,6,6,Person,All,129.6,126.5,132.9,"6,396","5,012,300"
2015,1/1/2015 to 31/12/2015,2015 Deprivation decile,7,7,Person,All,119.7,116.7,122.8,"6,066","4,919,100"
2015,1/1/2015 to 31/12/2015,2015 Deprivation decile,8,8,Person,All,114.7,111.8,117.7,"5,850","4,895,800"
2015,1/1/2015 to 31/12/2015,2015 Deprivation decile,9,9,Person,All,111.6,108.7,114.5,"5,769","4,856,600"
2015,1/1/2015 to 31/12/2015,2015 Deprivation decile,10,10 - Least deprived,Person,All,101.8,99,104.6,"5,230","4,723,900"
2014,1/1/2014 to 31/12/2014,2015 Deprivation decile,1,1 - Most deprived,Person,All,207,202.2,211.9,"7,176","5,101,400"
2014,1/1/2014 to 31/12/2014,2015 Deprivation decile,2,2,Person,All,181,176.6,185.5,"6,498","5,195,600"
2014,1/1/2014 to 31/12/2014,2015 Deprivation decile,3,3,Person,All,162.8,158.8,166.9,"6,280","5,211,300"
2014,1/1/2014 to 31/12/2014,2015 Deprivation decile,4,4,Person,All,149.4,145.7,153.1,"6,345","5,137,300"
2014,1/1/2014 to 31/12/2014,2015 Deprivation decile,5,5,Person,All,136.8,133.5,140.3,"6,290","5,000,300"
2014,1/1/2014 to 31/12/2014,2015 Deprivation decile,6,6,Person,All,127.7,124.5,130.9,"6,186","4,974,400"
2014,1/1/2014 to 31/12/2014,2015 Deprivation decile,7,7,Person,All,124.8,121.7,127.9,"6,192","4,890,700"
2014,1/1/2014 to 31/12/2014,2015 Deprivation decile,8,8,Person,All,119.7,116.7,122.8,"5,995","4,871,500"
2014,1/1/2014 to 31/12/2014,2015 Deprivation decile,9,9,Person,All,113.5,110.6,116.5,"5,760","4,838,700"
2014,1/1/2014 to 31/12/2014,2015 Deprivation decile,10,10 - Least deprived,Person,All,104,101.2,106.9,"5,242","4,720,600"
2013,1/1/2013 to 31/12/2013,2015 Deprivation decile,1,1 - Most deprived,Person,All,209.4,204.5,214.4,"7,151","5,051,000"
2013,1/1/2013 to 31/12/2013,2015 Deprivation decile,2,2,Person,All,185.7,181.2,190.3,"6,575","5,143,400"
2013,1/1/2013 to 31/12/2013,2015 Deprivation decile,3,3,Person,All,161.9,157.8,166.1,"6,126","5,151,200"
2013,1/1/2013 to 31/12/2013,2015 Deprivation decile,4,4,Person,All,154.1,150.3,157.9,"6,408","5,085,400"
2013,1/1/2013 to 31/12/2013,2015 Deprivation decile,5,5,Person,All,142.4,138.9,146,"6,415","4,964,500"
2013,1/1/2013 to 31/12/2013,2015 Deprivation decile,6,6,Person,All,133.7,130.4,137,"6,344","4,944,300"
2013,1/1/2013 to 31/12/2013,2015 Deprivation decile,7,7,Person,All,125.9,122.7,129.1,"6,145","4,862,700"
2013,1/1/2013 to 31/12/2013,2015 Deprivation decile,8,8,Person,All,121.8,118.7,124.9,"5,967","4,848,600"
2013,1/1/2013 to 31/12/2013,2015 Deprivation decile,9,9,Person,All,114.7,111.7,117.7,"5,693","4,822,800"
2013,1/1/2013 to 31/12/2013,2015 Deprivation decile,10,10 - Least deprived,Person,All,107.5,104.6,110.4,"5,308","4,710,400"
2012,1/1/2012 to 31/12/2012,2015 Deprivation decile,1,1 - Most deprived,Person,All,213.7,208.7,218.7,7217,5014300
2012,1/1/2012 to 31/12/2012,2015 Deprivation decile,2,2,Person,All,187.7,183.1,192.4,6526,5089400
2012,1/1/2012 to 31/12/2012,2015 Deprivation decile,3,3,Person,All,166.5,162.4,170.8,6198,5100300
2012,1/1/2012 to 31/12/2012,2015 Deprivation decile,4,4,Person,All,156.8,153,160.7,6406,5047700
2012,1/1/2012 to 31/12/2012,2015 Deprivation decile,5,5,Person,All,147.4,143.8,151,6505,4930100
2012,1/1/2012 to 31/12/2012,2015 Deprivation decile,6,6,Person,All,132.4,129.1,135.8,6155,4915800
2012,1/1/2012 to 31/12/2012,2015 Deprivation decile,7,7,Person,All,130.4,127.2,133.7,6228,4842500
2012,1/1/2012 to 31/12/2012,2015 Deprivation decile,8,8,Person,All,123.7,120.6,126.9,5957,4827900
2012,1/1/2012 to 31/12/2012,2015 Deprivation decile,9,9,Person,All,119.7,116.6,122.8,5814,4807900
2012,1/1/2012 to 31/12/2012,2015 Deprivation decile,10,10 - Least deprived,Person,All,109.3,106.3,112.3,5321,4705800
2011,1/1/2011 to 31/12/2011,2015 Deprivation decile,1,1 - Most deprived,Person,All,219.1,214.1,224.2,7307,4973800
2011,1/1/2011 to 31/12/2011,2015 Deprivation decile,2,2,Person,All,187.6,183,192.3,6431,5035600
2011,1/1/2011 to 31/12/2011,2015 Deprivation decile,3,3,Person,All,170.7,166.4,175,6232,5047400
2011,1/1/2011 to 31/12/2011,2015 Deprivation decile,4,4,Person,All,157.8,153.9,161.7,6342,5000200
2011,1/1/2011 to 31/12/2011,2015 Deprivation decile,5,5,Person,All,146,142.4,149.7,6302,4893500
2011,1/1/2011 to 31/12/2011,2015 Deprivation decile,6,6,Person,All,138.3,134.9,141.8,6315,4885700
2011,1/1/2011 to 31/12/2011,2015 Deprivation decile,7,7,Person,All,131.9,128.6,135.2,6176,4821900
2011,1/1/2011 to 31/12/2011,2015 Deprivation decile,8,8,Person,All,129,125.7,132.3,6061,4809900
2011,1/1/2011 to 31/12/2011,2015 Deprivation decile,9,9,Person,All,121.5,118.3,124.7,5788,4796600
2011,1/1/2011 to 31/12/2011,2015 Deprivation decile,10,10 - Least deprived,Person,All,109.9,107,113,5231,4705200
2010,1/1/2010 to 31/12/2010,2015 Deprivation decile,1,1 - Most deprived,Person,All,218,212.9,223.1,7239,4927600
2010,1/1/2010 to 31/12/2010,2015 Deprivation decile,2,2,Person,All,183.9,179.3,188.6,6253,4961700
2010,1/1/2010 to 31/12/2010,2015 Deprivation decile,3,3,Person,All,173.6,169.3,178,6271,4971500
